date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2016-12-25T03:00:00	3524.71113695059	3.228876e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3071.643692331669
2016-12-25T03:00:00	3526.19841680591	1.938858e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3072.9397967807495
2016-12-25T03:00:00	3527.68569666122	-2.319083e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3074.2359012298216
2016-12-25T03:00:00	3529.17297651654	6.944453e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3075.532005678902
2016-12-25T03:00:00	3530.66025637185	7.507685e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3076.828110127974
2016-12-25T03:00:00	3532.14753622716	7.352516999999999e-19	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3078.1242145770457
2016-12-25T03:00:00	3533.63481608248	2.2737440000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3079.4203190261264
2016-12-25T03:00:00	3535.12209593779	3.08583e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3080.7164234751986
2016-12-25T03:00:00	3536.60937579311	5.817776e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3082.012527924279
2016-12-25T03:00:00	3538.09665564842	-3.075027e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3083.308632373351
2016-12-25T03:00:00	3539.58393550373	6.5048470000000004e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3084.6047368224226
2016-12-25T03:00:00	3541.07121535905	1.906125e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3085.9008412715034
2016-12-25T03:00:00	3542.55849521436	1.7242060000000006e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3087.196945720575
2016-12-25T03:00:00	3544.04577506968	2.856821e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3088.493050169656
2016-12-25T03:00:00	3545.53305492499	2.370629000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3089.789154618728
