1.84285,4.23559e-08,5.11000e-08
1.84514,4.23700e-08,5.11044e-08
1.84744,4.23842e-08,5.11088e-08
1.84974,4.23983e-08,5.11132e-08
1.85204,4.24125e-08,5.11176e-08
1.85434,4.24266e-08,5.11220e-08
1.85665,4.24408e-08,5.11264e-08
1.85896,4.24549e-08,5.11308e-08
1.86127,4.24691e-08,5.11352e-08
1.86358,4.24832e-08,5.11396e-08
1.86590,4.24974e-08,5.11439e-08
1.86822,4.25115e-08,5.11483e-08
1.87054,4.25257e-08,5.11526e-08
1.87287,4.25399e-08,5.11570e-08
1.87520,4.25540e-08,5.11613e-08
1.87753,4.25682e-08,5.11656e-08
1.87987,4.25823e-08,5.11699e-08
1.88221,4.25965e-08,5.11743e-08
1.88455,4.26106e-08,5.11786e-08
1.88689,4.26248e-08,5.11829e-08
1.88924,4.26389e-08,5.11871e-08
1.89159,4.26531e-08,5.11914e-08
1.89394,4.26673e-08,5.11957e-08
1.89629,4.26814e-08,5.12000e-08
1.89865,4.26956e-08,5.12042e-08
1.90101,4.27097e-08,5.12085e-08
1.90338,4.27239e-08,5.12127e-08
1.90575,4.27380e-08,5.12169e-08
1.90812,4.27522e-08,5.12212e-08
1.91049,4.27664e-08,5.12254e-08
1.91286,4.27805e-08,5.12296e-08
1.91524,4.27947e-08,5.12338e-08
1.91763,4.28088e-08,5.12380e-08
1.92001,4.28230e-08,5.12422e-08
1.92240,4.28371e-08,5.12464e-08
1.92479,4.28513e-08,5.12505e-08
1.92718,4.28654e-08,5.12547e-08
1.92958,4.28796e-08,5.12589e-08
1.93198,4.28938e-08,5.12630e-08
1.93438,4.29079e-08,5.12672e-08
1.93679,4.29221e-08,5.12713e-08
1.93920,4.29362e-08,5.12754e-08
1.94161,4.29504e-08,5.12796e-08
1.94402,4.29645e-08,5.12837e-08
1.94644,4.29787e-08,5.12878e-08
1.94886,4.29929e-08,5.12919e-08
1.95129,4.30070e-08,5.12960e-08
1.95371,4.30212e-08,5.13001e-08
1.95614,4.30353e-08,5.13041e-08
1.95858,4.30495e-08,5.13082e-08
1.96101,4.30636e-08,5.13123e-08
1.96345,4.30778e-08,5.13163e-08
1.96589,4.30920e-08,5.13204e-08
1.96834,4.31061e-08,5.13244e-08
1.97079,4.31203e-08,5.13284e-08
1.97324,4.31344e-08,5.13325e-08
1.97569,4.31486e-08,5.13365e-08
1.97815,4.31627e-08,5.13405e-08
1.98061,4.31769e-08,5.13445e-08
1.98307,4.31910e-08,5.13485e-08
1.98554,4.32052e-08,5.13525e-08
1.98801,4.32194e-08,5.13565e-08
1.99048,4.32335e-08,5.13604e-08
1.99295,4.32477e-08,5.13644e-08
1.99543,4.32618e-08,5.13684e-08
1.99792,4.32760e-08,5.13723e-08
2.00040,4.32901e-08,5.13763e-08
2.00289,4.33043e-08,5.13802e-08
2.00538,4.33184e-08,5.13841e-08
2.00787,4.33326e-08,5.13881e-08
2.01037,4.33467e-08,5.13920e-08
2.01287,4.33609e-08,5.13959e-08
2.01537,4.33751e-08,5.13998e-08
2.01788,4.33892e-08,5.14037e-08
2.02039,4.34034e-08,5.14076e-08
2.02290,4.34175e-08,5.14114e-08
2.02542,4.34317e-08,5.14153e-08
2.02794,4.34458e-08,5.14192e-08
2.03046,4.34600e-08,5.14230e-08
2.03299,4.34741e-08,5.14269e-08
