time	obs_wavelength	flux	instrument	time_unit	wavelength_unit	flux_unit	redshift
7.9	6694.004	2.289330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6695.181	2.254340e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6696.358	2.234140e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6697.536	2.254250e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6698.713	2.304570e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6699.891	2.216940e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6701.069	2.262830e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6702.246	2.285580e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6703.424	2.226820e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6704.602	2.320950e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6705.779	2.299990e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6706.957	2.354700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6708.135	2.280010e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6709.312	2.453650e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6710.490	2.273060e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6711.668	2.265340e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6712.846	2.326610e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6714.024	2.233740e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6715.202	2.311490e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6716.379	2.288940e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6717.558	2.213110e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6718.735	2.295700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6719.914	2.266330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6721.092	2.488910e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6722.270	3.036620e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6723.448	4.084170e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6724.626	4.736860e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6725.804	4.751920e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6726.982	4.352620e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6728.161	3.884090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6729.339	3.231500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6730.517	2.940590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6731.695	2.573370e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6732.874	2.464510e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6734.052	2.210460e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6735.230	2.302420e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6736.409	2.242520e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6737.587	2.248250e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6738.766	2.304320e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6739.945	2.175370e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6741.123	2.196000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6742.302	2.335170e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6743.480	2.268330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6744.659	2.319340e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6745.838	2.403670e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6747.017	2.306850e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6748.195	2.332270e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6749.374	2.272940e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6750.553	2.300000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6751.732	2.279820e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6752.911	2.367440e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6754.089	2.293470e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6755.269	2.218140e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6756.447	2.240370e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6757.627	2.107860e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6758.805	2.190380e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6759.984	2.179090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6761.164	2.224050e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6762.343	2.244170e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6763.521	2.278160e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6764.701	2.280490e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6765.880	2.109070e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6767.059	2.178580e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6768.239	2.208290e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6769.418	2.217580e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6770.597	2.212630e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6771.776	2.174930e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6772.956	2.238000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6774.135	2.242970e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6775.315	2.299590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6776.494	2.155590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6777.674	2.167960e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6778.853	2.161610e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6780.033	2.282740e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6781.212	2.143560e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6782.392	2.182970e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6783.571	2.169490e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6784.751	2.135290e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6785.931	2.175850e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6787.111	2.166330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6788.291	2.116780e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6789.470	2.200210e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6790.650	2.189080e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6791.830	2.199190e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6793.010	2.122090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6794.190	2.083770e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6795.370	2.160340e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6796.549	2.283410e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6797.730	2.160380e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6798.909	2.206090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6800.089	2.124310e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6801.270	2.085060e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6802.450	2.201120e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6803.630	2.104150e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6804.810	2.147800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6805.990	2.128660e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6807.170	2.127520e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6808.351	2.155730e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6809.531	2.147400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6810.711	2.030410e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6811.892	2.126690e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6813.072	2.143810e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6814.252	2.101440e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6815.433	2.110090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6816.613	2.198020e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6817.793	2.141790e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6818.974	2.118300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6820.155	2.096430e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6821.335	2.026720e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6822.516	2.109740e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6823.696	2.141260e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6824.877	2.131290e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6826.058	2.073530e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6827.238	2.119170e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6828.419	2.152380e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6829.600	2.143470e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6830.781	2.160690e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6831.961	2.138160e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6833.143	2.090920e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6834.323	2.047380e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6835.504	2.049230e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6836.685	2.119510e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6837.866	2.100260e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6839.047	2.012580e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6840.228	2.099770e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6841.409	2.021920e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6842.590	2.134820e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6843.771	2.076350e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6844.953	2.089060e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6846.134	2.116940e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6847.315	2.060630e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6848.496	1.987520e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6849.677	2.027900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6850.858	2.032520e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6852.040	2.000700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6853.221	1.978510e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6854.403	2.013570e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6855.584	2.126220e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6856.766	2.073250e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6857.947	2.040200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6859.128	1.982210e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6860.310	1.994270e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6861.491	1.941170e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6862.673	2.065500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6863.855	1.934590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6865.036	1.926920e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6866.218	1.897880e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6867.399	1.977330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6868.581	1.948490e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6869.763	2.022680e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6870.945	2.040050e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6872.127	1.881930e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6873.308	1.927530e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6874.490	2.033080e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6875.672	1.928990e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6876.854	1.915820e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6878.036	1.972090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6879.218	2.025600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6880.400	1.986920e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6881.582	2.087350e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6882.764	2.076610e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6883.946	2.052050e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6885.128	2.070720e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6886.310	1.978830e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6887.492	1.960620e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6888.675	2.037060e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6889.857	1.969020e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6891.039	1.865900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6892.221	1.894600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6893.404	1.935330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6894.586	2.001880e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6895.768	1.992700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6896.951	2.029210e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6898.133	1.931020e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6899.315	1.984790e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6900.498	1.927140e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6901.681	1.876300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6902.863	1.903830e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6904.045	1.825350e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6905.228	1.871540e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6906.411	1.813750e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6907.593	1.889940e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6908.776	1.867230e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6909.958	1.844790e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6911.142	1.907480e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6912.324	1.850880e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6913.507	1.809180e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6914.690	1.785800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6915.873	1.818660e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6917.055	1.802330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6918.238	1.827240e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6919.421	1.859610e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6920.604	1.827480e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6921.787	1.850420e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6922.970	1.750970e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6924.153	1.831550e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6925.336	1.771210e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6926.519	1.829740e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6927.703	1.884700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6928.886	1.848650e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6930.068	1.851980e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6931.252	1.795350e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6932.435	1.743780e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6933.618	1.779630e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6934.802	1.855260e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6935.985	1.797780e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6937.168	1.727930e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6938.352	1.826930e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6939.535	1.823500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6940.718	1.722770e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6941.902	1.818720e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6943.085	1.809780e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6944.269	1.798130e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6945.452	1.825330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6946.636	1.831010e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6947.819	1.713130e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6949.003	1.673270e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6950.186	1.754710e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6951.370	1.758410e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6952.554	1.750810e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6953.738	1.801420e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6954.921	1.842680e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6956.105	1.789850e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6957.289	1.775140e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6958.473	1.733590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6959.657	1.705270e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6960.840	1.772310e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6962.024	1.782910e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6963.208	1.782050e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6964.392	1.858370e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6965.576	1.825840e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6966.760	1.762060e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6967.944	1.713710e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6969.128	1.863620e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6970.312	1.781130e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6971.497	1.720470e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6972.681	1.774780e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6973.865	1.794610e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6975.049	1.724800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6976.233	1.682990e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6977.417	1.721130e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6978.602	1.812860e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6979.786	1.685850e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6980.970	1.720290e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6982.155	1.698010e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6983.339	1.750580e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6984.523	1.719960e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6985.708	1.629420e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6986.893	1.756400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6988.077	1.761790e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6989.261	1.719410e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6990.446	1.716320e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6991.630	1.668970e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6992.815	1.671120e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6994.000	1.747900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6995.185	1.698910e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6996.369	1.652570e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6997.554	1.598590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6998.739	1.693560e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	6999.923	1.768960e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7001.108	1.672810e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7002.293	1.661630e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7003.478	1.688430e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7004.663	1.734000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7005.848	1.572670e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7007.032	1.635090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7008.217	1.672410e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7009.402	1.585430e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7010.587	1.728780e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7011.773	1.734530e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7012.958	1.638800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7014.143	1.591670e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7015.328	1.671290e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7016.513	1.594730e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7017.698	1.731720e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7018.883	1.612090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7020.068	1.752410e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7021.253	1.639520e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7022.439	1.704750e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7023.624	1.678330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7024.810	1.682970e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7025.995	1.633550e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7027.180	1.596670e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
7.9	7028.366	1.612090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
