time	band	integration	mag	mag_limit	dmag	flux_density	dflux_denisty	instrument	time_unit	integration_unit	mag_unit	mag_type	flux_density_unit	time_frame	extinction_corrected	dtime	reference	dflux_density	flux_density_limit	aperture	date	date_unit	Unnamed: 17
460.7	K_{s}	7.8	9.882	0	0.058	74348.6	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	3874.4	0.0	NaN	NaN	NaN	NaN
468.6	K_{s}	7.8	9.906	0	0.058	72710.4	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	3789.8	0.0	NaN	NaN	NaN	NaN
488.6	K_{s}	7.8	10.029	0	0.058	64947.2	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	3386.3	0.0	NaN	NaN	NaN	NaN
496.9	K_{s}	7.8	10.115	0	0.058	59973.6	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	3126.9	0.0	NaN	NaN	NaN	NaN
504.8	K_{s}	7.8	10.129	0	0.058	59232.5	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	3088.6	0.0	NaN	NaN	NaN	NaN
525.8	K_{s}	7.8	10.072	0	0.058	62408.0	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	3254.7	0.0	NaN	NaN	NaN	NaN
534.1	K_{s}	7.8	10.235	0	0.058	53708.1	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2802.0	0.0	NaN	NaN	NaN	NaN
542.0	K_{s}	7.8	10.24	0	0.058	53436.8	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2788.6	0.0	NaN	NaN	NaN	NaN
561.9	K_{s}	7.8	10.312	0	0.058	50026.5	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2612.4	0.0	NaN	NaN	NaN	NaN
570.2	K_{s}	7.8	10.377	0	0.058	47115.1	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2460.4	0.0	NaN	NaN	NaN	NaN
578.2	K_{s}	7.8	10.502	0	0.058	42010.7	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2195.2	0.0	NaN	NaN	NaN	NaN
598.2	K_{s}	7.8	10.398	0	0.058	46238.1	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2416.5	0.0	NaN	NaN	NaN	NaN
606.4	K_{s}	7.8	10.492	0	0.058	42399.5	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2214.8	0.0	NaN	NaN	NaN	NaN
614.4	K_{s}	7.8	10.488	0	0.058	42540.3	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2222.9	0.0	NaN	NaN	NaN	NaN
634.4	K_{s}	7.8	10.603	0	0.058	38257.8	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2000.8	0.0	NaN	NaN	NaN	NaN
642.7	K_{s}	7.8	10.562	0	0.058	39737.5	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2082.1	0.0	NaN	NaN	NaN	NaN
650.6	K_{s}	7.8	10.561	0	0.058	39763.1	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2079.5	0.0	NaN	NaN	NaN	NaN
670.6	K_{s}	7.8	10.728	0	0.058	34109.9	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1785.5	0.0	NaN	NaN	NaN	NaN
678.9	K_{s}	7.8	10.753	0	0.059	33327.3	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1750.4	0.0	NaN	NaN	NaN	NaN
686.8	K_{s}	7.8	10.687	0	0.058	35416.0	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1856.8	0.0	NaN	NaN	NaN	NaN
706.8	K_{s}	7.8	10.797	0	0.058	32018.4	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1679.0	0.0	NaN	NaN	NaN	NaN
715.0	K_{s}	7.8	10.749	0	0.059	33456.5	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1756.8	0.0	NaN	NaN	NaN	NaN
723.0	K_{s}	7.8	10.826	0	0.059	31163.1	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1634.9	0.0	NaN	NaN	NaN	NaN
743.0	K_{s}	7.8	10.83	0	0.059	31031.3	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1630.2	0.0	NaN	NaN	NaN	NaN
751.3	K_{s}	7.8	10.916	0	0.059	28689.3	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1508.2	0.0	NaN	NaN	NaN	NaN
759.2	K_{s}	7.8	10.844	0	0.059	30653.5	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1608.5	0.0	NaN	NaN	NaN	NaN
779.3	K_{s}	7.8	10.751	0	0.059	33376.5	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1754.2	0.0	NaN	NaN	NaN	NaN
787.5	K_{s}	7.8	10.971	0	0.059	27274.7	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1436.1	0.0	NaN	NaN	NaN	NaN
795.5	K_{s}	7.8	11.003	0	0.059	26475.3	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1392.5	0.0	NaN	NaN	NaN	NaN
815.5	K_{s}	7.8	10.949	0	0.059	27827.9	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1469.6	0.0	NaN	NaN	NaN	NaN
823.8	K_{s}	7.8	11.16	0	0.059	22915.0	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1207.5	0.0	NaN	NaN	NaN	NaN
831.7	K_{s}	7.8	11.169	0	0.059	22721.7	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1198.6	0.0	NaN	NaN	NaN	NaN
851.7	K_{s}	7.8	11.092	0	0.059	24391.6	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1288.9	0.0	NaN	NaN	NaN	NaN
860.0	K_{s}	7.8	11.106	0	0.059	24070.2	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1269.7	0.0	NaN	NaN	NaN	NaN
867.9	K_{s}	7.8	11.13	0	0.059	23544.0	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1243.4	0.0	NaN	NaN	NaN	NaN
888.0	K_{s}	7.8	11.089	0	0.059	24450.1	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1288.7	0.0	NaN	NaN	NaN	NaN
896.2	K_{s}	7.8	11.157	0	0.059	22963.6	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1212.0	0.0	NaN	NaN	NaN	NaN
904.1	K_{s}	7.8	11.225	0	0.059	21575.5	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1138.8	0.0	NaN	NaN	NaN	NaN
924.1	K_{s}	7.8	11.267	0	0.059	20756.8	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1100.9	0.0	NaN	NaN	NaN	NaN
932.4	K_{s}	7.8	11.319	0	0.059	19784.3	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1047.6	0.0	NaN	NaN	NaN	NaN
940.3	K_{s}	7.8	11.288	0	0.059	20359.2	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1079.1	0.0	NaN	NaN	NaN	NaN
960.3	K_{s}	7.8	11.337	0	0.059	19455.4	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1031.2	0.0	NaN	NaN	NaN	NaN
968.5	K_{s}	7.8	11.367	0	0.059	18932.2	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1009.3	0.0	NaN	NaN	NaN	NaN
976.5	K_{s}	7.8	11.377	0	0.059	18751.7	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	993.9	0.0	NaN	NaN	NaN	NaN
996.5	K_{s}	7.8	11.479	0	0.059	17070.3	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	909.7	0.0	NaN	NaN	NaN	NaN
1004.8	K_{s}	7.8	11.406	0	0.059	18265.9	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	971.1	0.0	NaN	NaN	NaN	NaN
1012.7	K_{s}	7.8	11.407	0	0.06	18249.0	NaN	PAIRITEL	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	973.2	0.0	NaN	NaN	NaN	NaN
